symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
SEJALLTD,EQ,715.75,34.05,   4.99,5,715.75,669.85,1036.7,381,0.36648,2.583977184
ASHUTOSH,ST,156,7.4,   4.98,5,156,146.7,172.5,137,1.608,2.4906312
TIRUPATIFL,BE,67.7,3.22,   4.99,5,67.7,63.8,83.9,30.11,3.28776,2.200168992
BHAGERIA,BE,334.75,15.9,   4.99,5,334.75,325,342,127.51,0.62603,2.092755687
SALSTEEL,EQ,82.26,3.91,   4.99,5,82.26,80.01,86.25,26.1,2.51942,2.05710643
VALIANTLAB,BE,124.36,1.61,   1.31,5,128.88,121,129.9,49.51,1.55553,1.980500796
RAMASTEEL,BE,4.28,0.17,   4.14,5,4.31,4.04,11.29,3.43,45.10946,1.9081301579999999
SOFTTECH,EQ,525.7,25,   4.99,5,525.7,515,525.7,215,0.3507,1.84026318
BGRENERGY,BE,255.62,12.17,   5.00,5,255.62,251,490.8,218,0.60331,1.536147922
QMSMEDI,BE,177.36,8.44,   5.00,5,177.36,168.92,177.36,68.95,0.86775,1.526979675
TAURIAN,ST,517.25,24.6,   4.99,5,517.25,503,545.25,192,0.288,1.4760288
MADHURKNIT,SM,51.3,4.4,   9.38,10,51.55,45.5,100,44.85,2.856,1.4188608
MRIL,ST,85.3,4.05,   4.98,5,85.3,78.4,85.3,29.05,1.696,1.418704
FASCINATE,SM,47.85,2.25,   4.93,5,47.85,43.45,120.8,43.45,2.704,1.2646608
ALKALI,EQ,87.66,14.61,  20.00,20,87.66,72.05,107.38,46.8,1.33798,1.126445362
ASTAR,EQ,807.35,134.55,  20.00,20,807.35,760.35,807.35,485,0.13851,1.112609277
MANUGRAPH,EQ,17.81,2.62,  17.25,20,18.22,15.04,24,9.65,5.91694,1.060315648
SAAKSHI,ST,372.35,15.3,   4.29,5,374.9,357,377.2,147.4,0.282,1.0469814
AKANKSHA,SM,139.65,6.65,   5.00,5,139.65,133.05,139.65,57,0.75,1.03815
OPTIVALUE,ST,193.1,9.15,   4.97,5,193.1,180,202,56.05,0.528,1.010064
PKTEA,BE,910,-10.5,  -1.14,5,966.5,904,1169,605,0.10797,1.002814563
NURECA,BE,348.6,16.25,   4.89,5,348.95,327.15,358,204,0.28818,0.9994082400000001
ROLLT,BE,5.71,0.27,   4.96,5,5.71,5.18,5.71,1.07,15.0976,0.8484851199999999
KLL,SM,32.45,5.4,  19.96,20,32.45,26.75,70.45,21,2.648,0.8357088
BI,BE,107.62,5.12,   5.00,5,107.62,104.2,111.51,51.62,0.75195,0.808271055
METALIC,ST,143.65,6.8,   4.97,5,143.65,139.95,161.95,81.4,0.56,0.800632
UNIVASTU,BE,152.26,7.25,   5.00,5,152.26,152.25,178.98,56.02,0.51713,0.787330425
APTECHT,BE,92.05,4.38,   5.00,5,92.05,87.01,132.99,69.1,0.8536,0.7751541599999999
HPTL,SM,434.05,20.65,   5.00,5,434.05,425,434.05,190,0.156,0.671268
SILKFLEX,SM,280.35,13.35,   5.00,5,280.35,266.3,302.7,76,0.23,0.637238
SHEKHAWATI,BE,21.85,0.83,   3.95,5,22.07,20.6,24.8,9.12,2.68145,0.582679085
SHIVAMAUTO,EQ,19.42,3.23,  19.95,20,19.42,16.7,35.79,13.05,2.9198,0.56147754
HVAX,SM,677.5,3.35,   0.50,5,707.85,677.5,1007,585.2,0.0795,0.5573586
LANCORHOL,BE,36.9,1.7,   4.83,5,36.96,33.62,41.75,18.12,1.49561,0.5494871139999999
ABH,SM,43.75,3.95,   9.92,10,43.75,39,99,38.2,1.236,0.5218392
DIGISPICE,EQ,16.91,0.63,   3.87,5,17.09,16.15,33.89,14.82,3.00569,0.5058576269999999
VARDHACRLC,BE,44.5,1.36,   3.15,5,45.29,43.15,48.55,27.01,1.1209,0.50317201
KEN,SM,44.15,2.35,   5.62,20,50.15,43.7,51.2,29,1.02,0.47889
KAYA,BE,341,16.2,   4.99,5,341,326,487.9,224.01,0.13887,0.47126923200000004
APEXECO,ST,262.5,12.5,   5.00,5,262.5,252.5,297.15,102.05,0.176,0.4588672
ABINFRA,BE,11.57,0.55,   4.99,5,11.57,11,23.56,8.82,3.95493,0.453234978
EPWINDIA,ST,240,0,   0.00,5,252,240,282.05,98,0.18,0.445464
FONEBOX,SM,132.2,6.25,   4.96,5,132.2,132,136.5,57,0.33,0.436227
GATECH,BE,0.73,0.03,   4.29,5,0.73,0.73,1.11,0.4,56.80142,0.414650366
GOLDSTAR,SM,9.15,0.15,   1.67,5,9.45,9.15,9.95,4.5,4.3875,0.41374125
GCHOTELS,ST,115.05,5.45,   4.97,5,115.05,113,232,76.5,0.354,0.4062858
MCLEODRUSS,EQ,44.33,2.11,   5.00,5,44.33,42.22,78.41,28.5,0.8473,0.37035482999999997
DYNAMIC,ST,143,3.1,   2.22,5,146.85,139.1,183.9,84.7,0.24,0.346656
TEAMTECH,ST,131.9,6.25,   4.97,5,131.9,125.65,143.8,68.25,0.26,0.339898
DHABRIYA,BE,490.65,23.35,   5.00,5,490.65,460,603,460,0.06986,0.331304064
LAKSHYA,SM,93.25,8.45,   9.96,10,93.25,86.5,165.9,73.15,0.352,0.3198272
LPDC,EQ,7.24,1.14,  18.69,20,7.32,6.14,9.46,5.23,4.56816,0.316573488
TECHNVISN,EQ,4350,206,   4.97,5,4351,3941,6198,3222.8,0.00752,0.313927664
IL&FSENGG,BZ,40.95,1.95,   5.00,5,40.95,38.6,40.95,21,0.77426,0.30892974
IEML,ST,43.4,2.05,   4.96,5,43.4,40,173.57,37.8,0.7,0.29505
AMEYA,SM,142.55,6.75,   4.97,5,142.55,135.8,142.55,86,0.2,0.28036
GJL,ST,306.65,14.6,   5.00,5,306.65,277.5,306.65,91.4,0.088,0.2649504
UTKAL,SM,48.4,2.3,   4.99,5,48.4,46.5,66,22.6,0.54,0.259308
ANYA,SM,18.3,3.05,  20.00,20,18.3,15,25.05,14.15,1.55,0.25792
WOMANCART,ST,106.05,5.05,   5.00,5,106.05,103.8,358,88,0.24,0.253272
BHADORA,ST,122.9,5.2,   4.42,5,123.55,115,127.8,49.5,0.192,0.2314944
SHREEDHAR,ST,161,7.65,   4.99,5,161,160,161,54.4,0.14,0.22505
AKSHARCHEM,BE,392.15,18.65,   4.99,5,392.15,373.5,472,141.3,0.05797,0.225033743
EVERESTIND,BE,410.5,10.5,   2.63,5,420,395,750,284.9,0.05429,0.221704073
BURNPUR,BE,17.98,0.48,   2.74,5,18.37,16.8,22.63,11.13,1.20881,0.216497871
REFRACTORY,SM,31.65,1.45,   4.80,5,31.7,31,61.2,23.15,0.66,0.208956
NIMBSPROJ,EQ,192.9,9.17,   4.99,5,192.91,178.02,231.23,141.04,0.10487,0.198634267
AAKAAR,SM,65,2,   3.17,5,66.15,61.05,96,46,0.288,0.1793088
VISACHROME,EQ,30.39,0.12,   0.40,5,31.78,28.8,73.68,27.05,0.54826,0.163984566
NFPSAMPOOR,SM,22.4,2,   9.80,10,22.4,21.25,54.5,19.5,0.62,0.133114
MONEYBOXX,EQ,54.49,2.59,   4.99,5,54.49,54.49,91.5,35.85,0.24084,0.131233716
NGIL,EQ,38.43,3.49,   9.99,10,38.43,35.94,43.89,22.01,0.33418,0.125885606
CAPTRUST,BE,19.4,0.92,   4.98,5,19.4,18.6,34.07,10.98,0.64785,0.12522940500000002
DIGJAMLMTD,BE,61.6,2.93,   4.99,5,61.6,58.5,73.19,36.03,0.18535,0.1104686
SVGLOBAL,EQ,153.9,25.64,  19.99,20,153.91,126.4,172.81,114.3,0.06683,0.09496543
FMNL,EQ,9.34,0.43,   4.83,5,9.35,8.53,13.94,6.74,1.03859,0.092746087
SADBHAV,EQ,7.72,0.2,   2.66,5,7.89,7.57,14.7,6.05,1.18102,0.090820438
SWISSMLTRY,BE,14.79,0.13,   0.89,5,15.39,14.51,18.5,13,0.58881,0.087791571
S&SPOWER,EQ,322,3.3,   1.04,5,334.6,318,444.95,193.5,0.02414,0.078669846
GVKPIL,BE,2.41,0.04,   1.69,2,2.41,2.41,4.06,2.04,3.21527,0.077488007
MBECL,BE,401.59,19.12,   5.00,5,401.59,401.59,401.59,213,0.01893,0.076020987
PENTAGON,ST,91.35,4.35,   5.00,5,91.35,87.1,100.1,49.15,0.07,0.063441
DHARAN,BZ,0.14,0.01,   7.69,5,0.14,0.13,0.61,0.11,48.58146,0.063155898
CLSL,ST,71.55,-3.4,  -4.54,5,78.65,71.55,92.25,39.05,0.08,0.060824
CTE,BE,40.7,1.93,   4.98,5,40.7,38.59,59.93,20.51,0.14992,0.060762576
ZEAL,SM,80,5,   6.67,10,82.5,75.3,124.75,55.9,0.072,0.0584784
KRITINUT,EQ,82.75,2.3,   2.86,5,84.47,80.61,102.99,51.36,0.06156,0.050830092
TPHQ,BE,0.55,0.02,   3.77,5,0.55,0.53,0.86,0.4,9.26974,0.050056596
MPEL,ST,22.25,1.05,   4.95,5,22.25,22.2,93.84,19.2,0.192,0.0426624
PARASPETRO,EQ,2.15,0.02,   0.94,5,2.23,2.13,3.23,1.53,1.80581,0.039005496
TOYAMSL,EQ,0.77,0.03,   4.05,5,0.77,0.77,0.77,0.6,4.58115,0.035274855
DHRUV,EQ,21.35,-0.34,  -1.57,5,22.77,21,59.2,20.5,0.14049,0.031048290000000003
RNPL,SM,58.25,2.75,   4.95,5,58.25,58.05,158,55.1,0.048,0.027912
AUROIMPEX,SM,33.75,1.6,   4.98,5,33.75,33.75,53.95,21.25,0.08,0.027
AKI,BE,6.11,0.29,   4.98,5,6.11,6.11,10.48,3.8,0.43619,0.026651209000000002
DEEM,ST,40.95,1.95,   5.00,5,40.95,38.1,64.45,29.35,0.06,0.024282
GIRIRAJ,SM,77.3,-3.7,  -4.57,5,85.05,77.3,378,52.3,0.0225,0.01844325
FEL,BZ,0.37,0.01,   2.78,2,0.37,0.36,0.65,0.34,4.58221,0.016495956
IMPEXFERRO,BZ,5.58,0.1,   1.82,2,5.58,5.58,5.58,1.3,0.29142,0.016261236
LCCINFOTEC,EQ,3.44,0.16,   4.88,5,3.44,3.44,5.89,2.88,0.47268,0.016260192
GATECHDVR,BE,0.49,0.01,   2.08,5,0.5,0.48,0.67,0.36,3.34623,0.016061904000000002
888SCL25E,N4,800,-98, -10.91,20,1077.6,800,1130,680.4,0.00172,0.014249856
SEYAIND,BE,13.12,0.25,   1.94,2,13.12,12.63,23.99,8.54,0.10679,0.013839984
PPSL,SM,3,0.1,   3.45,5,3,2.95,15.45,2.1,0.45,0.01332
GFSTEELS,BE,25.44,1.21,   4.99,5,25.44,25.44,25.44,10.21,0.04818,0.012256992
CRAYONS,SM,23.5,0.45,   1.95,5,24.2,23.05,58.85,22.8,0.04,0.009492
FLFL,BZ,1.16,0.05,   4.50,5,1.16,1.08,1.99,1.08,0.78664,0.008967696
RADIOWALLA,ST,26.45,1.25,   4.96,5,26.45,25.2,72,22.2,0.032,0.0082624
TIMESCAN,SM,39.45,1.85,   4.92,5,39.45,39.45,64.8,37.3,0.02,0.00789
MPEL-RE,ST,1.8,0.15,   9.09,10,1.8,1.8,7,1.4,0.416,0.007488
EASTSILK,BE,64,2.94,   4.81,5,64.11,61.5,99.25,40.99,0.01041,0.0066467850000000005
ANSALAPI,BZ,3.59,0.07,   1.99,2,3.59,3.55,5.02,2.51,0.18299,0.006551042
SVPGLOB,EQ,3.5,0.15,   4.48,5,3.51,3.27,6.89,2.18,0.18472,0.006335896
SITINET,BZ,0.28,0.01,   3.70,2,0.28,0.27,0.5,0.27,2.2347,0.00603369
MASKINVEST,EQ,143.85,6.85,   5.00,5,143.85,140.01,246.09,114.94,0.00345,0.00495834
QUADPRO,ST,3.25,0.15,   4.84,5,3.25,3.25,3.45,1.85,0.12,0.0039
PARSVNATH,BE,1.84,0.03,   1.66,2,1.84,1.84,18.75,1.35,0.20372,0.003748448
INSPIRE,SM,9,-0.25,  -2.70,5,9.7,9,17.9,6.8,0.04,0.00374
WINNY,SM,32.45,1.5,   4.85,5,32.45,32.45,79.7,29.45,0.01,0.003245
QUICKTOUCH,SM,17,0.8,   4.94,5,17,17,51,14.7,0.015,0.00255
ANKITMETAL,BZ,1.73,0.03,   1.76,2,1.73,1.73,2.12,1.29,0.06003,0.0010385190000000001
FLEXITUFF,BE,2.58,0.12,   4.88,5,2.58,2.58,26.6,2,0.03818,0.000985044
SIEL,EQ,30,-1.5,  -4.76,5,33.07,30,44.54,28.1,0.00233,0.000704359
DSKULKARNI,BE,22.71,0.44,   1.98,2,22.71,22.71,22.71,8.6,0.00161,0.000365631
FELDVR,BZ,2.05,0.09,   4.59,5,2.05,1.96,3.74,1.96,0.01748,0.000347852
