buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,GHISALLO MASTER FUND LP,18-Aug-2026,One 97 Communications Ltd,190000,,PAYTM,1535.1
BUY,GOLDMAN SACHS BANK EUROPE SE,18-Aug-2026,One 97 Communications Ltd,2255000,,PAYTM,1535.1
BUY,HDFC MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,81428,,PAYTM,1535.1
BUY,HDFC MUTUAL FUND.,18-Aug-2026,One 97 Communications Ltd,81428,,PAYTM,1535.1
BUY,HSBC MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,155000,,PAYTM,1535.1
BUY,HSBC MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,170497,,PAYTM,1535.1
BUY,HSBC MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,604503,,PAYTM,1535.1
BUY,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,18-Aug-2026,One 97 Communications Ltd,460000,,PAYTM,1535.1
BUY,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,18-Aug-2026,One 97 Communications Ltd,930000,,PAYTM,1535.1
BUY,KOTAK MAHINDRA MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,190000,,PAYTM,1535.1
BUY,MY ASIAN OPPORTUNITIES MASTER FUND,18-Aug-2026,One 97 Communications Ltd,1450000,,PAYTM,1535.1
BUY,NORTH ROCK SG VCC,18-Aug-2026,One 97 Communications Ltd,575000,,PAYTM,1535.1
BUY,OXBOW INDIA FUND,18-Aug-2026,One 97 Communications Ltd,18750,,PAYTM,1535.1
BUY,OXBOW MASTER FUND LIMITED,18-Aug-2026,One 97 Communications Ltd,644973,,PAYTM,1535.1
BUY,ADITYA BIRLA SUN LIFE MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,15354,,PAYTM,1535.1
BUY,SBI MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,326250,,PAYTM,1535.1
BUY,SBI MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,412515,,PAYTM,1535.1
BUY,SBI MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,550020,,PAYTM,1535.1
BUY,SBI MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,1375050,,PAYTM,1535.1
BUY,SBI MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,2749563,,PAYTM,1535.1
BUY,SOCIETE GENERALE,18-Aug-2026,One 97 Communications Ltd,2840000,,PAYTM,1535.1
BUY,SUNDARAM MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,32570,,PAYTM,1535.1
BUY,SUNDARAM MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,43661,,PAYTM,1535.1
BUY,SUNDARAM MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,65145,,PAYTM,1535.1
BUY,SUNDARAM MUTUAL FUND,18-Aug-2026,One 97 Communications Ltd,178624,,PAYTM,1535.1
